 @RELATION matrixdomains      

   @ATTRIBUTE UFindex   NUMERIC
   @ATTRIBUTE groupName   string
   @ATTRIBUTE name   string

   @ATTRIBUTE numberOfRows   NUMERIC 
   @ATTRIBUTE numberOfColumns   NUMERIC 

   @ATTRIBUTE isSymmectric   {true, false}   
   @ATTRIBUTE numberOfConnectedComponent   NUMERIC 
   @ATTRIBUTE numberOfBlockFromDmPerm   NUMERIC
   @ATTRIBUTE normalizedAvgNNZPerRow   NUMERIC
   @ATTRIBUTE avgNNZPerRow   NUMERIC
   @ATTRIBUTE stdNNZPerRow   NUMERIC 
   @ATTRIBUTE varNNZPerRow   NUMERIC

   @ATTRIBUTE maxEig   NUMERIC
   @ATTRIBUTE isMaxEigNegative    {true, false} 

   @ATTRIBUTE isDiagonallyDominant   {true, false} 
   @ATTRIBUTE isBlockDiagonal   {true, false}   
   @ATTRIBUTE isDiagonal   {true, false}  
   %@ATTRIBUTE representation   {"coordinate"}   
   @ATTRIBUTE field   {"real","pattern"}   
   @ATTRIBUTE symmetric   {"symmetric", "general", "skew-symmetric"}      
  
   @ATTRIBUTE isSubsequentCircuitSimulationProblem   {0,1}     
   @ATTRIBUTE isCircuitSimulationProblems   {0,1} 
   @ATTRIBUTE isThermalProblem    {0,1} 
   @ATTRIBUTE isStructuralProblem    {0,1} 
   @ATTRIBUTE isOptimizationProblem    {0,1} 
   @ATTRIBUTE isComputationalFluidDynamicsProblem    {0,1} 
   @ATTRIBUTE isUndirectedGraph    {0,1} 
   @ATTRIBUTE is2D3DProblem    {0,1} 
   @ATTRIBUTE isElectromagneticsProblem    {0,1} 
   @ATTRIBUTE isModelReductionProblem    {0,1} 
   @ATTRIBUTE isDirectedGraph   {0,1}
   
   @ATTRIBUTE isSubsequentComputationalFluidDynamicsProblem   {0,1}
   @ATTRIBUTE isUndirectedRandomGraph   {0,1}
   @ATTRIBUTE isEigenvalueModelReductionProblem   {0,1}
   @ATTRIBUTE isChemicalProcessSimulationProblem   {0,1}
   @ATTRIBUTE isDirectedWeightedGraph   {0,1}
   @ATTRIBUTE isPowerNetworkProblem   {0,1}
   @ATTRIBUTE isMaterialsProblem   {0,1}
   @ATTRIBUTE isSubsequentTheoreticalQuantumChemistryProblem   {0,1}
   @ATTRIBUTE isEconomicProblem   {0,1}
            
   %@ATTRIBUTE domain {"subsequent circuit simulation problem","circuit simulation problem","thermal problem","structural problem","optimization problem","computational fluid dynamics problem","undirected graph","2D/3D problem","electromagnetics problem","model reduction problem","directed graph","subsequent computational fluid dynamics problem","undirected random graph","eigenvalue/model reduction problem","chemical process simulation problem","directed weighted graph","power network problem","materials problem","subsequent theoretical/quantum chemistry problem","economic problem"}
   @ATTRIBUTE domain {"subsequent circuit simulation problem","structural problem","optimization problem","computational fluid dynamics problem","undirected graph","2D/3D problem","directed graph","chemical process simulation problem","power network problem","economic problem", "circuit simulation problem", "subsequent computational fluid dynamics problem", "subsequent theoretical/quantum chemistry problem", "electromagnetics problem", "directed weighted graph", "materials problem", "eigenvalue/model reduction problem", "model reduction problem", "undirected random graph", "thermal problem"}


   
   
@data
1175,"HB","cegb3024",3024,3024,true,29,3,0.008731733434114387,26.404761904761905,9.401553412029124,88.38920655923644,32.67570175004375,false,false,true,false,"pattern","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
1085,"Sandia","fpga_dcop_31",1220,1220,false,34,188,0.003958613276001075,4.829508196721312,4.014385300336206,16.115289339555417,2.871659065448425,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1115,"Sandia","oscil_dcop_04",430,430,false,9,31,0.008350459707950243,3.5906976744186045,1.4499921957009454,2.102477367593649,2.0010042911153736e6,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
995,"Sandia","adder_dcop_12",1813,1813,false,6,469,0.003421389127795242,6.202978488692774,30.78564091403568,947.7556864879476,1.4299890546995573,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
935,"Lucifora","cell2",7055,7055,false,1,1,0.0006043835993492459,4.26392629340893,0.5083048934558544,0.2583738647111675,361.91450619324877,false,false,false,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"directed weighted graph"
875,"Pothen","mesh2e1",306,306,true,1,1,0.021551540005980606,6.594771241830065,1.1897811260168787,1.415579127825992,598.8354300067855,false,true,false,false,"real","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
1295,"GHS_indef","bloweya",30004,30004,true,1,1,0.0001666322284433977,4.999633382215705,57.763891545516785,3336.6671664822256,102.22170358483214,false,false,false,false,"real","symmetric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"materials problem"
1385,"Andrianov","mip1",66463,66463,true,1,1,0.0023436823002087755,155.76815671877586,350.74695620872063,123023.42728968218,725.7134203802234,false,false,false,false,"pattern","symmetric",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"optimization problem"
1865,"Muite","Chebyshev2",2053,2053,false,1,1,0.004376710783335615,8.985387238188018,90.31143743614197,8156.155731782185,728.2939453786505,false,false,false,false,"real","general",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
1625,"Bai","mhd4800b",4800,4800,true,14,14,0.0011944444444444444,5.733333333333333,1.9604692309427778,3.8434396054733666,3.751693014738062,false,false,true,false,"real","symmetric",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"electromagnetics problem"
1415,"Sandia","ASIC_100k",99340,99340,false,1,399,9.531612082466243e-5,9.468703442721965,405.13492275691624,164134.3056372525,2.00000089780733e6,false,false,false,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"circuit simulation problem"
1445,"Oberwolfach","rail_79841",79841,79841,true,1,1,8.689522150578317e-5,6.937801380243234,1.9858376376039535,3.943551122924451,9.527695670470313e-5,true,true,false,false,"real","symmetric",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"model reduction problem"
1475,"Pajek","GD00_a",352,352,false,352,80,0.003696410123966942,1.3011363636363635,0.8673888270916208,0.7523633773633777,1.0000000099619184,false,false,true,true,"pattern","general",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"directed graph"
1565,"Schenk_IBMNA","c-46",14913,14913,true,1,1,0.0005863238550058073,8.743847649701603,42.02296459374543,1765.9295532471817,2015.7079111618666,false,false,false,false,"real","symmetric",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"optimization problem"
2225,"TSOPF","TSOPF_FS_b300_c2",56814,56814,true,2,2,0.002716210079570111,154.3187594606963,962.1546239083076,925741.5203081368,3.0000000000003343e6,true,false,true,false,"real","symmetric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"power network problem"
2465,"DIMACS10","delaunay_n10",1024,1024,true,1,1,0.005828857421875,5.96875,1.327577998879352,1.7624633431085044,6.2937016489780255,false,false,false,false,"pattern","symmetric",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"undirected graph"
2315,"SNAP","p2p-Gnutella30",36682,36682,false,28193,533,6.564359899804003e-5,2.4079384984461045,4.334446557487304,18.787426959713542,3.874981573454243,false,false,true,false,"pattern","general",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"directed graph"
2345,"Rommes","bauru5727",40366,40366,false,4941,12964,8.900071063341254e-5,3.592602685428331,2.710780379406487,7.348330265375177,300158.633444141,true,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"eigenvalue/model reduction problem"
2375,"Williams","cant",62451,62451,true,244,244,0.0010275005372830895,64.16843605386623,14.056373531173262,197.58163684786828,26454.022257036235,false,false,true,false,"real","symmetric",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2D/3D problem"
6,"HB","arc130",130,130,false,55,55,0.06136094674556213,7.976923076923077,7.455776996007326,55.58861061419203,2.3673648834552665,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"materials problem"
66,"HB","bcsstm11",1473,1473,true,1473,1473,0.0006788866259334691,1.0,0.0,0.0,63.1562893768,false,true,true,true,"real","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
216,"HB","nnc666",666,666,false,1,41,0.009090171252333416,6.054054054054054,2.548198258966239,6.493314366998571,768.4694248568027,false,false,false,false,"real","general",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2D/3D problem"
96,"HB","can_229",229,229,true,1,1,0.03388570012013501,7.759825327510917,2.1272979247354553,4.525396460583775,9.696485431401252,false,false,false,false,"pattern","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
126,"HB","dwt_492",492,492,true,2,2,0.013037874281181836,6.414634146341464,1.9481123738306207,3.7951418210719763,8.806193584401848,false,false,true,false,"pattern","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
246,"HB","sherman5",3312,3312,false,1675,1675,0.0018955554680389274,6.278079710144928,6.7450192724327875,45.495284985489725,594.5283146839404,false,false,true,false,"real","general",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"computational fluid dynamics problem"
36,"HB","bcsstk14",1806,1806,true,41,41,0.01945465404477998,35.135105204872644,9.552509331681499,91.25043453186213,2.0502343122307755e10,false,false,true,false,"real","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
306,"Bai","ck104",104,104,false,2,2,0.09171597633136094,9.538461538461538,1.1568544304551156,1.3383121732636298,5.502378378875383,false,false,true,false,"real","general",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2D/3D problem"
396,"DRIVCAV","cavity17",4562,4562,false,322,322,0.00632980912215179,28.876589215256466,16.726225292198023,279.7666125253649,13.053069188703576,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"subsequent computational fluid dynamics problem"
426,"FIDAP","ex29",2870,2870,false,180,180,0.0028838519345870416,8.27665505226481,2.0388639364722496,4.156966151447117,1.0000000000000002,false,false,true,false,"real","general",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"computational fluid dynamics problem"
456,"Grund","bayer05",3268,3268,false,1,3037,0.0019393578021510466,6.33782129742962,9.593530452045506,92.03582653432444,17419.485377316643,false,false,false,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"chemical process simulation problem"
486,"Gset","G25",2000,2000,true,1,1,0.009994999999999999,19.99,4.505890758303278,20.30305152576289,21.063570944414217,false,false,false,false,"pattern","symmetric",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"undirected random graph"
516,"Gset","G52",1000,1000,true,1,1,0.011832,11.832,12.406276302408045,153.91569169169142,23.69634980490025,false,false,false,false,"pattern","symmetric",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"undirected random graph"
546,"Hollinger","g7jac010sc",2880,2880,false,107,177,0.00219774787808642,6.329513888888889,6.405545620737972,41.03101469935542,1429.7685535467808,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"economic problem"
576,"Hollinger","jan99jac100",34454,34454,false,4430,4450,0.00016024556213788376,5.521100597898648,6.4381433440333895,41.44968971832143,980453.1257337538,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"economic problem"
786,"Nemeth","nemeth22",9506,9506,true,1,1,0.0150373097545134,142.94466652640438,17.411082875596296,303.1458069008826,1.902584237317627,true,false,false,false,"real","symmetric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"subsequent theoretical/quantum chemistry problem"
816,"Simon","raefsky3",21200,21200,false,1,1,0.0033124955500178,70.22490566037736,6.327149059270921,40.032815218232905,7.98806361446558,false,false,false,false,"real","general",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"computational fluid dynamics problem"
846,"Boeing","bcsstk39",46772,46772,true,1,1,0.0009419652476533603,44.05759856324297,5.876158146026248,34.529234557110634,2.1274482654598882e9,false,false,false,false,"real","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
876,"Pothen","mesh2em5",306,306,true,1,1,0.021551540005980606,6.594771241830065,1.1897811260168787,1.415579127825992,380.6539208147073,false,true,false,false,"real","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
906,"vanHeukelum","cage5",37,37,false,1,1,0.1701972242512783,6.297297297297297,1.898315991504998,3.603603603603604,1.0000000000000029,false,false,false,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"directed weighted graph"
936,"ND","nd3k",9000,9000,true,1,1,0.040490000000000005,364.41,94.76793999757241,8980.962451383486,180.99870454618238,false,false,false,false,"real","symmetric",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2D/3D problem"
1026,"Sandia","adder_dcop_43",1813,1813,false,6,469,0.003421389127795242,6.202978488692774,30.78564091403568,947.7556864879476,1.1799455340056952,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1056,"Sandia","fpga_dcop_02",1220,1220,false,34,188,0.003958613276001075,4.829508196721312,4.014385300336206,16.115289339555417,2.881223281263963,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1146,"Sandia","oscil_dcop_35",430,430,false,9,31,0.008350459707950243,3.5906976744186045,1.4499921957009454,2.102477367593649,2.0010042911153457e6,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1176,"HB","cegb3306",3306,3306,true,85,3,0.006854391125193922,22.660617059891106,11.29932739140224,127.67479949809295,37.04032220140214,false,false,true,false,"pattern","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
1086,"Sandia","fpga_dcop_32",1220,1220,false,34,188,0.003958613276001075,4.829508196721312,4.014385300336206,16.115289339555417,2.871651522770965,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1116,"Sandia","oscil_dcop_05",430,430,false,9,31,0.008350459707950243,3.5906976744186045,1.4499921957009454,2.102477367593649,2.001004291115343e6,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
996,"Sandia","adder_dcop_13",1813,1813,false,6,469,0.003421084896145963,6.202426916712631,30.78561765812854,947.7542545924758,1.3409038402061526,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1296,"GHS_indef","boyd1",93279,93279,true,1,1,0.00013920640385164075,12.985034144877197,653.4008674249035,426932.69355161634,2.5931007608359318e10,false,false,false,false,"real","symmetric",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"optimization problem"
1326,"Morandini","rotor1",100,100,false,1,48,0.0708,7.08,7.07775002769563,50.09454545454548,40003.12573503227,false,false,false,false,"real","general",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
1386,"Andrianov","net100",29920,29920,true,2,2,0.0022712080700048615,67.95454545454545,57.82110453005691,3343.2801290757675,123.66784805582307,false,false,true,false,"pattern","symmetric",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"optimization problem"
1416,"Sandia","ASIC_100ks",99190,99190,false,249,249,5.883832040841432e-5,5.836173001310616,6.163581334130945,37.9897348624474,2.0000008978073276e6,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"circuit simulation problem"
1446,"Oberwolfach","spiral",1434,1434,true,30,30,0.00886422389897469,12.711297071129707,20.552393805314146,422.4008911287153,1805.8751955170994,true,false,true,false,"real","symmetric",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"model reduction problem"
1566,"Schenk_IBMNA","c-47",15343,15343,true,1,1,0.000898020947484166,13.77833539724956,38.89829027046968,1513.0769859657164,750766.1017683148,false,false,false,false,"real","symmetric",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"optimization problem"
1626,"Bai","qh1484",1484,1484,false,3,3,0.0027744276777994926,4.117250673854447,1.6010781900646915,2.5634513707008284,6.675226550359954e11,true,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"power network problem"
1866,"Muite","Chebyshev3",4101,4101,false,1,1,0.0021928029044247957,8.992684711046087,127.85960267126612,16348.077995254043,61096.82001373405,false,false,false,false,"real","general",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
1896,"YZhou","circuit204",1020,1020,false,114,157,0.005654555940023068,5.767647058823529,3.447337205806949,11.884133810540861,6.412696188299217,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"circuit simulation problem"
2226,"TSOPF","TSOPF_FS_b300_c3",84414,84414,true,2,2,0.0018434521339087916,155.61316843177673,1181.1897199514046,1.3952091545188779e6,3.000000000000337e6,true,false,true,false,"real","symmetric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"power network problem"
2286,"SNAP","soc-Slashdot0811",77360,77360,false,6724,6670,0.0001513004377123461,11.704601861427093,36.844128454842505,1357.4898015969352,124.38618419566762,false,false,true,false,"pattern","general",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"directed graph"
2316,"SNAP","p2p-Gnutella31",62586,62586,false,48438,1003,3.77563749690709e-5,2.3630204838142714,4.391600803734509,19.286157619361585,3.659282223743898,false,false,true,false,"pattern","general",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"directed graph"
2346,"Rommes","zeros_nopss_13k",13296,13296,false,1903,5941,0.00027619640951342456,3.6723074608904933,2.788673750500737,7.7767012867318455,1.2431385297599488e8,true,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"eigenvalue/model reduction problem"
2466,"DIMACS10","delaunay_n11",2048,2048,true,1,1,0.002921581268310547,5.9833984375,1.3935849162661924,1.9420789188446508,6.412716420277125,false,false,false,false,"pattern","symmetric",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"undirected graph"
2526,"DIMACS10","fe_rotor",99617,99617,true,1,1,0.00013350690448895414,13.299557304476144,3.9201928379118174,15.36791188641511,16.665897287121307,false,false,false,false,"pattern","symmetric",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"undirected graph"
37,"HB","bcsstk15",3948,3948,true,7,7,0.00755875007313926,29.8419452887538,7.64600927155068,58.461457780638966,1.0888765594880657e10,false,false,true,false,"real","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
67,"HB","bcsstm12",1473,1473,true,10,10,0.009060578533079476,13.34623217922607,5.164772869797828,26.674878796599693,21.132827275336076,false,false,true,false,"real","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
97,"HB","can_24",24,24,true,1,1,0.2777777777777778,6.666666666666667,1.8336626845141692,3.36231884057971,8.335568226697992,false,false,false,false,"pattern","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
127,"HB","dwt_503",503,503,true,1,1,0.023821286989790875,11.98210735586481,4.991394779520595,24.914021845025456,17.969329800114146,false,false,false,false,"pattern","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
307,"Bai","ck400",400,400,false,2,2,0.017875000000000002,7.15,2.9916341164515394,8.949874686716782,5.50237838012107,false,false,true,false,"real","general",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2D/3D problem"
337,"Bai","tub100",100,100,false,1,1,0.039599999999999996,3.96,0.1969463855669324,0.038787878787878795,1930.4845414807353,true,false,false,false,"real","general",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"computational fluid dynamics problem"
547,"Hollinger","g7jac020",5850,5850,false,177,317,0.0012438600336036234,7.276581196581197,8.576394219333967,73.55453780542508,7.657371663650765e6,true,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"economic problem"
577,"Hollinger","jan99jac100sc",34454,34454,false,4430,4450,0.00016024556213788376,5.521100597898648,6.4381433440333895,41.44968971832143,511.9999828981698,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"economic problem"
757,"Nasa","nasa1824",1824,1824,true,1,1,0.011784876115727917,21.49561403508772,7.043317304886428,49.60831865731262,3.0112996130686566e7,false,false,false,false,"real","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
397,"DRIVCAV","cavity18",4562,4562,false,322,322,0.006632761614011713,30.258658483121437,15.17552628059363,230.29659789298793,13.02463029728042,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"subsequent computational fluid dynamics problem"
427,"FIDAP","ex3",1821,1821,true,1,1,0.01588792177177544,28.931905546403076,11.462254258459767,131.38327268557907,3.1853319847420096e7,false,false,false,false,"real","symmetric",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"computational fluid dynamics problem"
457,"Grund","bayer06",3008,3008,false,1,1273,0.00228944003932775,6.886635638297872,10.155857958121194,103.1414508655336,5.508523969688002,false,false,false,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"chemical process simulation problem"
487,"Gset","G26",2000,2000,true,1,1,0.009994999999999999,19.99,4.563037437423417,20.821310655327665,21.09296614152426,false,false,false,false,"pattern","symmetric",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"undirected random graph"
517,"Gset","G53",1000,1000,true,1,1,0.011828,11.828,12.426376415948088,154.41483083083085,23.853647972138884,false,false,false,false,"pattern","symmetric",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"undirected random graph"
787,"Nemeth","nemeth23",9506,9506,true,1,1,0.016674886013280772,158.511466442247,24.26899327815578,588.9840347351704,1.9558714969186082,true,false,false,false,"real","symmetric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"subsequent theoretical/quantum chemistry problem"
817,"Simon","raefsky4",19779,19779,true,1,1,0.003365948981710258,66.57510490924719,15.617804734899579,243.91582473745171,3.99984039299618e11,false,false,false,false,"real","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
847,"Chen","pkustk01",22044,22044,true,1,1,0.002015442564665295,44.42841589548176,20.220860137425458,408.88318469732195,65.27871184174343,false,false,false,false,"pattern","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
877,"Pothen","mesh3e1",289,289,true,1,1,0.01648687156523509,4.764705882352941,0.4564354645876391,0.20833333333333398,13.926235446022604,false,true,false,false,"real","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
907,"vanHeukelum","cage6",93,93,false,1,1,0.09076193779627703,8.440860215053764,2.2040593260746126,4.857877512856475,1.000000000000001,false,false,false,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"directed weighted graph"
1027,"Sandia","adder_dcop_44",1813,1813,false,6,469,0.003421084896145963,6.202426916712631,30.785671437387133,947.757565850754,1.1798578157017312,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1057,"Sandia","fpga_dcop_03",1220,1220,false,34,188,0.003958613276001075,4.829508196721312,4.014385300336206,16.115289339555417,12.283960714818207,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1147,"Sandia","oscil_dcop_36",430,430,false,9,31,0.008350459707950243,3.5906976744186045,1.4499921957009454,2.102477367593649,2.0010042911153496e6,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1177,"HB","lap_25",25,25,true,1,1,0.2704,6.76,1.8547236990991407,3.44,8.464101615137753,false,false,false,false,"pattern","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
1087,"Sandia","fpga_dcop_33",1220,1220,false,34,188,0.003958613276001075,4.829508196721312,4.014385300336206,16.115289339555417,2.871651522770776,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1117,"Sandia","oscil_dcop_06",430,430,false,9,31,0.008350459707950243,3.5906976744186045,1.4499921957009454,2.102477367593649,2.001004291115394e6,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
997,"Sandia","adder_dcop_14",1813,1813,false,6,469,0.003421389127795242,6.202978488692774,30.78564091403568,947.7556864879476,1.4315678427277116,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1237,"GHS_indef","helm3d01",32226,32226,true,1,1,0.0004125544345973462,13.294979209334079,6.222130546522601,38.71490853796964,0.6309503131218019,true,false,false,false,"real","symmetric",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2D/3D problem"
937,"ND","nd6k",18000,18000,true,1,1,0.02128801234567901,383.1842222222222,89.17533458162598,7952.240297744937,184.16885002475976,false,false,false,false,"real","symmetric",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2D/3D problem"
1327,"Morandini","rotor2",791,791,false,7,36,0.017077392473161243,13.508217446270544,10.558318850321884,111.47809694506243,65258.39997701448,false,false,true,false,"real","general",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
1387,"Andrianov","net125",36720,36720,true,2,2,0.001911361252319858,70.18518518518519,66.62681813025571,4439.132894162172,135.72551136283104,false,false,true,false,"pattern","symmetric",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"optimization problem"
