 @RELATION matrixdomains

   @ATTRIBUTE UFindex   NUMERIC
   @ATTRIBUTE groupName   string
   @ATTRIBUTE name   string

   @ATTRIBUTE numberOfRows   NUMERIC
   @ATTRIBUTE numberOfColumns   NUMERIC
   @ATTRIBUTE isSymmectric   {true, false}
   @ATTRIBUTE numberOfConnectedComponent   NUMERIC
   @ATTRIBUTE numberOfBlockFromDmPerm   NUMERIC
   @ATTRIBUTE normalizedAvgNNZPerRow   NUMERIC
   @ATTRIBUTE avgNNZPerRow   NUMERIC
   @ATTRIBUTE stdNNZPerRow   NUMERIC
   @ATTRIBUTE varNNZPerRow   NUMERIC

   @ATTRIBUTE maxEig   NUMERIC
   @ATTRIBUTE isMaxEigNegative    {true, false}
   @ATTRIBUTE isDiagonallyDominant   {true, false}
   @ATTRIBUTE isBlockDiagonal   {true, false}
   @ATTRIBUTE isDiagonal   {true, false}
   %@ATTRIBUTE representation   {"coordinate"}
   @ATTRIBUTE field   {"real","pattern" ,"integer", "complex"}  
   @ATTRIBUTE symmetric   {"symmetric", "general", "skew-symmetric" , "hermitian"}

   @ATTRIBUTE isSubsequentCircuitSimulationProblem   {0,1}
   @ATTRIBUTE isCircuitSimulationProblems   {0,1}
   @ATTRIBUTE isThermalProblem    {0,1}
   @ATTRIBUTE isStructuralProblem    {0,1}
   @ATTRIBUTE isOptimizationProblem    {0,1}
   @ATTRIBUTE isComputationalFluidDynamicsProblem    {0,1}
   @ATTRIBUTE isUndirectedGraph    {0,1}
   @ATTRIBUTE is2D3DProblem    {0,1}
   @ATTRIBUTE isElectromagneticsProblem    {0,1}
   @ATTRIBUTE isModelReductionProblem    {0,1}
   @ATTRIBUTE isDirectedGraph   {0,1}
   @ATTRIBUTE isSubsequentComputationalFluidDynamicsProblem   {0,1}
   @ATTRIBUTE isUndirectedRandomGraph   {0,1}
   @ATTRIBUTE isEigenvalueModelReductionProblem   {0,1}
   @ATTRIBUTE isChemicalProcessSimulationProblem   {0,1}
   @ATTRIBUTE isDirectedWeightedGraph   {0,1}
   @ATTRIBUTE isPowerNetworkProblem   {0,1}
   @ATTRIBUTE isMaterialsProblem   {0,1}
   @ATTRIBUTE isSubsequentTheoreticalQuantumChemistryProblem   {0,1}
   @ATTRIBUTE isEconomicProblem   {0,1}

   @ATTRIBUTE domain {"subsequent circuit simulation problem","structural problem","optimization problem","computational fluid dynamics problem","undirected graph","2D/3D problem","directed graph","chemical process simulation problem","power network problem","economic problem", "circuit simulation problem", "subsequent computational fluid dynamics problem", "subsequent theoretical/quantum chemistry problem", "electromagnetics problem", "directed weighted graph", "materials problem", "eigenvalue/model reduction problem", "model reduction problem", "undirected random graph", "thermal problem", "undirected weighted graph"}

@data
1063,"Sandia","fpga_dcop_09",1220,1220,false,34,189,0.003955925826390755,4.826229508196722,4.015061947358979,16.120722441130077,11.590437051665663,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1110,"Sandia","mult_dcop_02",25187,25187,false,107,7417,0.00030466673935334053,7.6736411640925875,143.81671547735147,20683.24765069346,1256.1377111680665,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1157,"Sandia","oscil_dcop_46",430,430,false,9,31,0.008350459707950243,3.5906976744186045,1.4499921957009463,2.102477367593651,2.0010042911153415e6,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1251,"GHS_indef","turon_m",189924,189924,true,1,5,4.687616379095736e-5,8.902908531833786,2.76195108202806,7.628373779515972,51.996380040556375,false,false,false,false,"real","symmetric",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2D/3D problem"
1298,"GHS_indef","brainpc2",27607,27607,true,2,2,0.00023538127119188349,6.498170753794327,131.25744017062846,17228.51560014611,8230.77031105504,false,false,true,false,"real","symmetric",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"optimization problem"
1345,"Rajat","rajat18",94294,94294,false,5232,8549,5.388951569649666e-5,5.081457993085456,96.66354830911605,9343.841571708812,5800.000000001005,false,false,true,false,"real","general",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"circuit simulation problem"
1392,"Andrianov","net75",23120,23120,true,2,2,0.002785975982088337,64.41176470588235,48.427533538111945,2345.226004584957,68.53488296782234,false,false,true,false,"pattern","symmetric",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"optimization problem"
1486,"Pajek","GD95_b",73,73,false,71,27,0.018014636892475136,1.3150684931506849,3.3161084636160107,10.99657534246574,1.0000000098236093,false,false,true,false,"pattern","general",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"directed graph"
1533,"Pajek","yeast",2361,2361,true,101,579,0.002480660873315333,5.856840321897501,7.955373730922058,63.28797119864474,12.943989179330641,false,false,true,false,"pattern","symmetric",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"undirected graph"
1627,"Bai","qh768",768,768,false,1,43,0.004974365234375,3.8203125,1.5957910435764453,2.5465490547588003,8.86088280242972e6,true,false,false,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"power network problem"
1862,"Szczerba","Ill_Stokes",20896,20896,false,1,1,0.0004382712665539424,9.15811638591118,1.644435365048722,2.7041676698229233,5.44226144911318,false,false,false,false,"real","general",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"computational fluid dynamics problem"
1909,"TKK","smt",25710,25710,true,1,1,0.005672554829841449,145.84138467522365,47.444880989887615,2251.0167321445992,4.27256568997844e6,false,false,false,false,"real","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
2238,"TSOPF","TSOPF_RS_b300_c2",28338,28338,false,270,271,0.0036659179787807026,103.88478368268756,102.40641045273884,10487.07290181482,854.88650624456,true,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"power network problem"
2426,"AG-Monien","brack2",62631,62631,true,1,1,0.0001868939275901491,11.70535357889863,4.873485787665444,23.750863722577066,14.380455227293588,false,false,false,false,"pattern","symmetric",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2D/3D problem"
2332,"Gleich","usroads-48",126146,126146,true,1,43495,2.0354665989471852e-5,2.567659695907916,0.7817177742812201,0.6110826786271846,3.7423889356973823,false,false,false,false,"pattern","symmetric",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"undirected graph"
2473,"DIMACS10","delaunay_n18",262144,262144,true,1,1,2.2887135855853558e-5,5.999725341796875,1.3411183390889854,1.798598399440799,6.908919123579412,false,false,false,false,"pattern","symmetric",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"undirected graph"
2520,"DIMACS10","cs4",22499,22499,true,1,1,0.00017328157530391525,3.8986621627627893,0.3019295027318945,0.09116142461992909,3.9487033711109865,false,false,false,false,"pattern","symmetric",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"undirected graph"
2567,"CPM","cz40948",40948,40948,false,2,2,0.00024580335565510986,10.06515580736544,7.176444762088133,51.5013594233022,1.2904336254433736e7,true,false,true,false,"real","general",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2D/3D problem"
2614,"DIMACS10","nv2010",84538,84538,true,1,13413,5.834854541312382e-5,4.932669332134662,3.62431749751749,13.135677322811441,8.796678492130546e6,true,false,false,false,"integer","symmetric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"undirected weighted graph"
30,"HB","bcsstk08",1074,1074,true,4,4,0.01123560438188571,12.067039106145252,21.084598009874068,444.5602732379855,2.516293499060774e10,false,false,true,false,"real","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
126,"HB","dwt_492",492,492,true,2,2,0.013037874281181836,6.414634146341464,1.9481123738306232,3.7951418210719856,8.206427344500792,false,false,true,false,"pattern","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
174,"HB","impcol_d",425,425,false,3,321,0.006948096885813149,2.9529411764705884,1.8345857223021855,3.365704772475032,5.284716163030018,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"chemical process simulation problem"
222,"HB","nos6",675,675,true,1,1,0.0071440329218107,4.822222222222222,0.4015302085864972,0.16122650840751596,1.0899791508221557e7,false,true,false,false,"real","symmetric",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2D/3D problem"
270,"HB","west0989",989,989,false,2,270,0.0035966920248108364,3.5571284125379172,2.3773608008079585,5.651844377218257,22893.97000000001,true,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"chemical process simulation problem"
318,"Bai","olm100",100,100,false,1,1,0.039599999999999996,3.96,1.9894672146028933,3.957979797979795,95.632978341563,true,false,false,false,"real","general",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"computational fluid dynamics problem"
406,"FIDAP","ex1",216,216,false,1,1,0.09252829218106996,19.98611111111111,8.768590439436295,76.8881782945736,0.1301879930968024,false,false,false,false,"real","general",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"computational fluid dynamics problem"
453,"Grund","bayer02",13935,13935,false,1,2226,0.00032601515390861434,4.543021169716541,3.7797664010949372,14.286634046846174,0.023500887574756005,false,false,false,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"chemical process simulation problem"
547,"Hollinger","g7jac020",5850,5850,false,177,317,0.0012438600336036234,7.276581196581197,8.576394219333972,73.55453780542517,7.657371663650753e6,true,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"economic problem"
735,"Mallya","lhr02",2954,2954,false,42,596,0.004225820513960621,12.483073798239674,15.82450800936762,250.4150537385399,NaN,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"chemical process simulation problem"
876,"Pothen","mesh2em5",306,306,true,1,1,0.021551540005980606,6.594771241830065,1.1897811260168787,1.415579127825992,139.84288441715313,false,true,false,false,"real","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
923,"Alemdar","Alemdar",6245,6245,true,6,6,0.0010918198129360173,6.8184147317854285,2.3611364076361943,5.574965135465152,69.64192657948144,false,false,true,false,"integer","symmetric",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2D/3D problem"
1017,"Sandia","adder_dcop_34",1813,1813,false,6,469,0.003421389127795242,6.202978488692774,30.78564091403568,947.7556864879476,1.1799130746391138,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1064,"Sandia","fpga_dcop_10",1220,1220,false,34,190,0.003953238376780435,4.822950819672132,4.016144345469888,16.12941540364975,4.947726019289133,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1111,"Sandia","mult_dcop_03",25187,25187,false,107,7447,0.00030457215955884354,7.671258982808592,143.8167625063651,20683.261177812223,17.17605310006899,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1158,"Sandia","oscil_dcop_47",430,430,false,9,31,0.008350459707950243,3.5906976744186045,1.4499921957009463,2.102477367593651,2.0010042911153452e6,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1299,"GHS_indef","bratu3d",27792,27792,true,285,3460,0.00022500914764801044,6.253454231433506,1.673275629698137,2.799851332941697,11.886522906385267,true,false,true,false,"real","symmetric",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2D/3D problem"
1346,"Rajat","rajat19",1157,1157,false,166,734,0.0027632336781337006,3.1970613656006917,9.950181703086178,99.00611592443096,10.799991225370484,false,false,true,false,"real","general",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"circuit simulation problem"
1393,"Andrianov","pattern1",19242,19242,true,1,1,0.02518113996833811,484.5354952707619,379.7524727463582,144211.9405569735,755.99542958079,false,false,false,false,"pattern","symmetric",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"optimization problem"
1487,"Pajek","GD95_c",62,62,false,1,1,0.07466181061394381,4.629032258064516,2.536512844197409,6.433897408778428,6.480480651653723,false,false,false,false,"pattern","general",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"directed graph"
1628,"Bai","rdb1250",1250,1250,false,1,1,0.004672,5.84,0.38382008061515666,0.14731785428342536,176.194258781761,true,false,false,false,"real","general",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"computational fluid dynamics problem"
1863,"Rajat","Raj1",263743,263743,false,3,169,1.869255438238849e-5,4.930030370474287,88.2917344405195,7795.430370515219,90000.00002221821,true,false,true,false,"real","general",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"circuit simulation problem"
1910,"TKK","engine",143571,143571,true,1,1,0.0002283101445094098,32.77871575736047,16.879216390194294,284.90794594700367,389.7963825616989,false,false,false,false,"integer","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
2239,"TSOPF","TSOPF_RS_b300_c3",42138,42138,false,370,371,0.0024855944745971067,104.73797997057288,102.44438274749159,10494.851556514552,854.8865062445581,true,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"power network problem"
2286,"SNAP","soc-Slashdot0811",77360,77360,false,6724,6670,0.0001513004377123461,11.704601861427093,36.8441284548425,1357.4898015969347,124.38618419566738,false,false,true,false,"pattern","general",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"directed graph"
2427,"AG-Monien","wave",156317,156317,true,1,1,8.67060204942367e-5,13.553625005597599,3.320104301282952,11.023092571397559,15.04467418270675,false,false,false,false,"pattern","symmetric",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2D/3D problem"
2333,"Gleich","usroads",129164,129164,true,56,45244,1.9832361019731453e-5,2.5616270787525934,0.7840179505598032,0.614684146799994,3.7423889356973814,false,false,true,false,"pattern","symmetric",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"undirected graph"
2521,"DIMACS10","cti",16840,16840,true,1,1,0.0003401583155139048,5.728266033254156,0.5014703345928779,0.25147249647669295,5.89237402836864,false,false,false,false,"pattern","symmetric",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"undirected graph"
2615,"DIMACS10","ny2010",350169,350169,true,3,29313,1.3941993991131092e-5,4.882054093880384,2.5482973332287147,6.493819298540579,5.183161321827541e6,true,false,true,false,"integer","symmetric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"undirected weighted graph"
31,"HB","bcsstk09",1083,1083,true,1,1,0.01571930506637883,17.02400738688827,4.090177563715039,16.729552502717894,1.0593146841922735e8,false,false,false,false,"real","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
127,"HB","dwt_503",503,503,true,1,1,0.023821286989790875,11.98210735586481,4.991394779520587,24.91402184502537,14.731606645273589,false,false,false,false,"pattern","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
175,"HB","impcol_e",225,225,false,17,151,0.025738271604938273,5.791111111111111,4.493637477342578,20.192777777777764,75.82743846364535,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"chemical process simulation problem"
223,"HB","nos7",729,729,true,1,1,0.008687700045724736,6.333333333333333,0.7205766921228932,0.5192307692307708,1.1946342020279098e7,false,true,false,false,"real","symmetric",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2D/3D problem"
271,"HB","west1505",1505,1505,false,1,405,0.002390260593150186,3.59734219269103,2.3837310633599906,5.682173782427352,22893.970000000005,true,false,false,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"chemical process simulation problem"
319,"Bai","olm1000",1000,1000,false,1,1,0.003996,3.996,1.998994742359264,3.99597997997998,10163.38306338111,true,false,false,false,"real","general",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"computational fluid dynamics problem"
360,"Boeing","msc04515",4515,4515,true,2,2,0.004793030246170941,21.640531561461795,4.9682996577948,24.684001489643926,3.934992720595388e10,false,false,true,false,"real","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
407,"FIDAP","ex10",2410,2410,true,2,2,0.009441986191697801,22.755186721991702,11.48600968569076,131.92841849978194,5.4303259913750194e7,false,false,true,false,"real","symmetric",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"computational fluid dynamics problem"
454,"Grund","bayer03",6747,6747,false,1,2419,0.0006413381272342352,4.3271083444493845,3.6827792109012885,13.562862716246716,1130.6502509142283,true,false,false,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"chemical process simulation problem"
548,"Hollinger","g7jac020sc",5850,5850,false,177,317,0.0012438600336036234,7.276581196581197,8.576394219333972,73.55453780542517,1011.0001974842388,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"economic problem"
736,"Mallya","lhr04",4101,4101,false,31,443,0.0048195999084563205,19.76517922457937,25.15201038172222,632.6236262422624,3.2232459481671483,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"chemical process simulation problem"
877,"Pothen","mesh3e1",289,289,true,1,1,0.01648687156523509,4.764705882352941,0.456435464587636,0.20833333333333115,13.638966619838603,false,true,false,false,"real","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
1018,"Sandia","adder_dcop_35",1813,1813,false,6,469,0.003421389127795242,6.202978488692774,30.78564091403568,947.7556864879476,1.1796129443866608,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1065,"Sandia","fpga_dcop_11",1220,1220,false,34,188,0.003958613276001075,4.829508196721312,4.014385300336214,16.115289339555478,3.7496916755207406,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1159,"Sandia","oscil_dcop_48",430,430,false,9,31,0.008350459707950243,3.5906976744186045,1.4499921957009463,2.102477367593651,2.0010042911153464e6,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1253,"GHS_psdef","bmw7st_1",141347,141347,true,2,2,0.000366305038996559,51.776118347046626,12.79491218751131,163.70977788612544,1.848396417724999e13,false,false,true,false,"real","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
1300,"GHS_indef","cont-201",80595,80595,true,1,1,6.755312915744705e-5,5.444444444444445,0.640219984775058,0.4098816289053755,7.7671315127994e-38,false,false,false,false,"real","symmetric",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"optimization problem"
1394,"Andrianov","pf2177",9728,9728,true,1,1,0.007662617268654778,74.54194078947368,32.80086696203749,1075.8968734612822,69.44570737054184,false,false,false,false,"pattern","symmetric",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"optimization problem"
1629,"Bai","rdb1250l",1250,1250,false,1,1,0.004672,5.84,0.38382008061515666,0.14731785428342536,46.36118415114823,true,false,false,false,"real","general",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"computational fluid dynamics problem"
1864,"Muite","Chebyshev1",261,261,false,1,1,0.03404236579028493,8.885057471264368,31.451828351167322,989.2175066312925,728.293945378649,false,false,false,false,"real","general",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
1911,"TKK","plbuckle",1282,1282,true,2,2,0.01864530119426306,23.903276131045242,4.5862372809046965,21.033572396760103,2.952529181948068e6,false,false,true,false,"real","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
2240,"TSOPF","TSOPF_RS_b39_c19",38098,38098,false,1911,1911,0.0004713923425075804,17.9591054648538,13.996169296483709,195.89275497583327,810.846725181748,true,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"power network problem"
2287,"SNAP","soc-Slashdot0902",82168,82168,false,10559,6904,0.0001404802977277042,11.54298510369,36.9181226396681,1362.947779237574,124.73923689472407,false,false,true,false,"pattern","general",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"directed graph"
2334,"Fluorem","DK01R",903,903,false,8,8,0.014429568474225819,13.029900332225914,5.30846630518993,28.17981451333683,38058.66286369055,false,false,true,false,"real","general",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"computational fluid dynamics problem"
2428,"AG-Monien","diag",2559,2559,true,1,2,0.0012497554776443574,3.198124267291911,0.40256750097260335,0.162060592839327,7.116712063395475e193,false,false,false,false,"pattern","symmetric",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2D/3D problem"
2522,"DIMACS10","data",2851,2851,true,1,1,0.0037137369019294678,10.587863907400912,2.7090970911989283,7.339207049542495,12.405307461650068,false,false,false,false,"pattern","symmetric",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"undirected graph"
2616,"DIMACS10","oh2010",365344,365344,true,1,40197,1.3247601386164375e-5,4.839931680826838,2.6565744348608598,7.057387727956297,5.476145572913468e6,true,false,false,false,"integer","symmetric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"undirected weighted graph"
32,"HB","bcsstk10",1086,1086,true,2,2,0.018712968332943305,20.322283609576427,5.6209942817801295,31.595576715804913,5.933137024680271e7,false,false,true,false,"real","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
128,"HB","dwt_512",512,512,true,32,32,0.01335906982421875,6.83984375,3.4705546930844937,12.044749877690803,9.90081755444963,false,false,true,false,"pattern","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
176,"HB","jagmesh1",936,936,true,1,1,0.0071499013806706115,6.6923076923076925,0.7278894957741976,0.5298231180584156,7.792094414770877,false,false,false,false,"pattern","symmetric",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2D/3D problem"
224,"HB","orani678",2529,2529,false,1,700,0.014096347923595976,35.64966389877422,86.0280707477049,7400.82895657212,1.3118175184584147,true,false,false,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"economic problem"
272,"HB","west2021",2021,2021,false,1,522,0.0017897185930706308,3.617021276595745,2.3911526766006417,5.717611122814413,26162.489999999983,true,false,false,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"chemical process simulation problem"
320,"Bai","olm2000",2000,2000,false,1,1,0.001999,3.998,1.9994986865458904,3.9979949974987403,40600.26982483285,true,false,false,false,"real","general",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"computational fluid dynamics problem"
361,"Boeing","msc10848",10848,10848,true,1,1,0.010450249519234954,113.36430678466077,48.09558054195095,2313.1848676672907,7.203430752763821e11,false,false,false,false,"real","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
455,"Grund","bayer04",20545,20545,false,6,8168,0.00020264772062773956,4.163397420296909,3.553910539622537,12.630280123640151,6906.456694140709,true,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"chemical process simulation problem"
408,"FIDAP","ex10hs",2548,2548,true,2,2,0.00882706663150709,22.491365777080063,11.302716387722995,127.75139774130197,4.532897042953072e7,false,false,true,false,"real","symmetric",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"computational fluid dynamics problem"
549,"Hollinger","g7jac040",11790,11790,false,317,597,0.0007725167818790956,9.107972858354538,14.493868794647874,210.07223263646742,1.1356272354189504e7,true,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"economic problem"
737,"Mallya","lhr04c",4101,4101,false,31,439,0.004916221419877191,20.161424042916362,25.766461171233455,663.9105212886814,3.2235757508151175,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"chemical process simulation problem"
878,"Pothen","mesh3em5",289,289,true,1,1,0.01648687156523509,4.764705882352941,0.456435464587636,0.20833333333333115,2.080159124305551,false,true,false,false,"real","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
925,"FEMLAB","ns3Da",20414,20414,false,1,1,0.004030411473965355,82.27681982952876,43.90011770652459,1927.2203346467136,0.5027413747825269,false,false,false,false,"real","general",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"computational fluid dynamics problem"
1019,"Sandia","adder_dcop_36",1813,1813,false,6,469,0.003421389127795242,6.202978488692774,30.78564091403568,947.7556864879476,1.1947913511931003,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1066,"Sandia","fpga_dcop_12",1220,1220,false,34,188,0.003958613276001075,4.829508196721312,4.014385300336214,16.115289339555478,8.374126927506266,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1113,"Sandia","oscil_dcop_02",430,430,false,9,31,0.008350459707950243,3.5906976744186045,1.4499921957009463,2.102477367593651,2.0010042911220246e6,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1160,"Sandia","oscil_dcop_49",430,430,false,9,31,0.008350459707950243,3.5906976744186045,1.4499921957009463,2.102477367593651,2.0010042911153422e6,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1254,"GHS_psdef","bmwcra_1",148770,148770,true,1,1,0.00048081309375403103,71.5305639577872,18.48100657908451,341.54760417616495,4.195253382982115e7,false,false,false,false,"real","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
